Semaine;cadre du piégeage;date pose;;;;;;;;;;;date relevé;Piège;commune;village;nom;lambx;lamby;alt;date;precipitation;tn;tx;un;ux;Environnement;eau;débris;Y;X;nombre œufs;espèces;sexe;nombre;observations;agents
8;TIS;20/02/2020;;;;;;;;;;;26/02/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;26/02/2020;;;;;;pu;claire;faibles;-12.736063;45.212353;x;Ae. albopictus;F;9;;
8;TIS;20/02/2020;;;;;;;;;;;26/02/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;26/02/2020;;;;;;pu;claire;faibles;-12.784653;45.213437;x;Ae. albopictus;M;3;;
8;TIS;20/02/2020;;;;;;;;;;;26/02/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;26/02/2020;;;;;;pu;claire;faibles;-12.784653;45.213437;x;Ae. albopictus;F;13;;
8;suivi de site;24/02/2020;;;;;;;;;;;02/03/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.782298;45.254961;x;Ae. aegypti;M;9;;
8;suivi de site;24/02/2020;;;;;;;;;;;02/03/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.782298;45.254961;x;Ae. aegypti;F;13;;
8;suivi de site;24/02/2020;;;;;;;;;;;02/03/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.782538;45.254437;x;Ae. albopictus;M;18;;
8;suivi de site;24/02/2020;;;;;;;;;;;02/03/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.782538;45.254437;x;Ae. albopictus;F;23;;
8;suivi de site;24/02/2020;;;;;;;;;;;02/03/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.782921;45.254866;x;Ae. albopictus;M;11;;
8;suivi de site;24/02/2020;;;;;;;;;;;02/03/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.782921;45.254866;x;Ae. albopictus;F;9;;
9;RSI port Dzaoudzi;24/02/2020;;;;;;;;;;;02/03/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;;;-12.781331;45.257037;;;;;sec;
9;RSI port Dzaoudzi;24/02/2020;;;;;;;;;;;02/03/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.780903;45.25596;x;Ae. aegypti;M;23;;
9;RSI port Dzaoudzi;24/02/2020;;;;;;;;;;;02/03/2020;2;Dzaoudzi /Labattoir;Bandraboua;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.780903;45.25596;x;Ae. aegypti;F;10;;
9;RSI port Dzaoudzi;24/02/2020;;;;;;;;;;;02/03/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.781941;45.255825;x;Ae. albopictus;M;12;;
9;RSI port Dzaoudzi;24/02/2020;;;;;;;;;;;02/03/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.781941;45.255825;x;Ae. albopictus;F;32;;
9;RSI port Dzaoudzi;24/02/2020;;;;;;;;;;;02/03/2020;1;Pamandzi;Pamandzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.802588;45.280685;x;Ae. aegypti;M;17;;
9;suivi de site;24/02/2020;;;;;;;;;;;02/03/2020;1;Pamandzi;Pamandzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.802588;45.280685;x;Ae. aegypti;F;25;;
9;suivi de site;24/02/2020;;;;;;;;;;;02/03/2020;2;Pamandzi;Pamandzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;;;-12.80191;45.28373;;;;;sec;
9;suivi de site;24/02/2020;;;;;;;;;;;02/03/2020;3;Pamandzi;Pamandzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.806818;45.283596;x;Ae. albopictus;M;12;;
9;suivi de site;24/02/2020;;;;;;;;;;;02/03/2020;3;Pamandzi;Pamandzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;u;claire;faibles;-12.806818;45.283596;x;Ae. albopictus;F;31;;
9;suivi de site;24/02/2020;;;;;;;;;;;02/03/2020;1;Pamandzi;Pamandzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;PU;claire;faibles;-12.803694;45.283;x;Ae. aegypti;M;18;;
9;RSI aeroport;24/02/2020;;;;;;;;;;;02/03/2020;1;Pamandzi;Pamandzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;PU;claire;faibles;-12.803694;45.283;x;Ae. aegypti;F;35;;
9;RSI aeroport;24/02/2020;;;;;;;;;;;02/03/2020;2;Pamandzi;Pamandzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;PU;claire;faibles;-12.805504;45.282;x;Ae. albopictus;M;9;;
9;RSI aeroport;24/02/2020;;;;;;;;;;;02/03/2020;2;Pamandzi;Pamandzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;pu;claire;faibles;-12.805504;45.282;x;Ae. albopictus;F;14;;
9;RSI aeroport;24/02/2020;;;;;;;;;;;02/03/2020;3;Pamandzi;Pamandzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;pu;claire;faibles;-12.806438;45.2828;x;Ae. aegypti;M;11;;
9;RSI aeroport;24/02/2020;;;;;;;;;;;02/03/2020;3;Pamandzi;Pamandzi;pamandzi;;;;02/03/2020;0;26.8;33.6;;;pu;claire;faibles;-12.806438;45.2828;x;Ae. aegypti;F;19;;
9;RSI aeroport;25/02/2020;;;;;;;;;;;03/03/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.737952;45.211288;x;Ae. albopictus;M;15;;
9;RSI aeroport;25/02/2020;;;;;;;;;;;03/03/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.737952;45.211288;x;Ae. albopictus;F;27;;
9;RSI aeroport;25/02/2020;;;;;;;;;;;03/03/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.737445;45.217375;x;Ae. aegypti;M;12;;
9;RSI aeroport;25/02/2020;;;;;;;;;;;03/03/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.737445;45.217375;x;Ae. aegypti;F;23;;
9;RSI aeroport;25/02/2020;;;;;;;;;;;03/03/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.737133;45.211163;x;E. quinquevittatus;M;5;;
9;RSI aeroport;25/02/2020;;;;;;;;;;;03/03/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.737133;45.211163;x;E. quinquevittatus;F;9;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.736728;45.211373;x;Ae. aegypti;M;21;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.736728;45.211373;x;Ae. aegypti;F;17;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.736737;45.211307;x;Ae. albopictus;M;9;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.736737;45.211307;x;Ae. albopictus;F;19;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.735929;45.212028;x;Ae. albopictus;M;14;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.735929;45.212028;x;Ae. albopictus;F;32;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.736063;45.212353;x;Ae. albopictus;M;19;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.736063;45.212353;x;Ae. albopictus;F;38;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.784653;45.213437;x;Ae. aegypti;M;7;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.784653;45.213437;x;Ae. aegypti;F;26;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.728873;45.189997;x;Ae. albopictus;M;14;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.728873;45.189997;x;Ae. albopictus;F;17;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.730208;45.188323;x;Ae. aegypti;M;8;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.730208;45.188323;x;Ae. aegypti;F;9;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.730103;45.187517;x;Ae. albopictus;M;12;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.730103;45.187517;x;Ae. albopictus;F;19;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.730593;45.187795;x;Ae. aegypti;M;1;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.730593;45.187795;x;Ae. aegypti;F;8;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.730922;45.186777;x;Ae. albopictus;M;23;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.730922;45.186777;x;Ae. albopictus;F;32;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;trouble;eleves;-12.731113;45.187412;x;E. quinquevittatus;M;11;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;trouble;eleves;-12.731113;45.187412;x;E. quinquevittatus;F;14;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.731265;45.187862;x;Ae. albopictus;M;21;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.731265;45.187862;x;Ae. albopictus;F;36;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;trouble;eleves;-12.732338;45.188305;x;Ae. aegypti;M;7;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;trouble;eleves;-12.732338;45.188305;x;Ae. aegypti;F;16;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;9;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.733173;45.187612;x;Ae. albopictus;M;3;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;9;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.733173;45.187612;x;Ae. albopictus;F;19;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;10;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.732395;45.18749;x;Ae. albopictus;M;6;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;10;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.732395;45.18749;x;Ae. albopictus;F;17;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;11;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;trouble;eleves;-12.732617;45.189292;x;Ae. albopictus;M;9;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;11;Koungou;Kangani;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;trouble;eleves;-12.732617;45.189292;x;Ae. albopictus;F;12;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;1;Koungou;Longoni;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.728105;45.169961;x;Ae. albopictus;M;16;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;1;Koungou;Longoni;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.728105;45.169961;x;Ae. albopictus;F;45;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;2;Koungou;Longoni;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.721057;45.168441;x;Ae. albopictus;M;14;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;2;Koungou;Longoni;mamoudzou;77743;-36166;65;03/03/2020;;;;;;u;claire;faibles;-12.721057;45.168441;x;Ae. albopictus;F;19;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;3;Koungou;Longoni;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.72308074;45.1682603;x;Ae. aegypti;M;12;;
9;TIS;25/02/2020;;;;;;;;;;;03/03/2020;3;Koungou;Longoni;mamoudzou;77743;-36166;65;03/03/2020;;;;;;pu;claire;faibles;-12.72308074;45.1682603;x;Ae. aegypti;F;32;;
9;RSI port Longoni;21/02/2020;;;;;;;;;;;06/03/2020;1;Mamoudzou;Kaweni;mamoudzou;77743;-36166;65;06/03/2020;;;;;;u;trouble;faibles;-12.765871;45.226377;x;Ae. albopictus;m;24;;
9;RSI port Longoni;21/02/2020;;;;;;;;;;;06/03/2020;1;Mamoudzou;Kaweni;mamoudzou;77743;-36166;65;06/03/2020;;;;;;u;trouble;faibles;-12.765871;45.226377;x;Ae. albopictus;F;12;;
9;RSI port Longoni;21/02/2020;;;;;;;;;;;06/03/2020;2;Mamoudzou;Kaweni;mamoudzou;77743;-36166;65;06/03/2020;;;;;;u;trouble;faibles;-12.765716;45.226074;x;Ae. albopictus;M;32;;
9;RSI port Longoni;21/02/2020;;;;;;;;;;;06/03/2020;2;Mamoudzou;Kaweni;mamoudzou;77743;-36166;65;06/03/2020;;;;;;u;trouble;faibles;-12.765716;45.226074;x;Ae. albopictus;F;41;;
9;RSI port Longoni;21/02/2020;;;;;;;;;;;06/03/2020;3;Mamoudzou;Kaweni;mamoudzou;77743;-36166;65;06/03/2020;;;;;;u;trouble;faibles;-12.765343;45.226323;x;Ae. albopictus;M;7;;
9;RSI port Longoni;21/02/2020;;;;;;;;;;;06/03/2020;3;Mamoudzou;Kaweni;mamoudzou;77743;-36166;65;06/03/2020;;;;;;u;trouble;faibles;-12.765343;45.226323;x;Ae. albopictus;F;32;;
10;RSI port Dzaoudzi;02/03/2020;;;;;;;;;;;10/03/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;U;claire;faibles;-12.782298;45.254961;x;Ae. albopictus;M;12;;
10;RSI port Dzaoudzi;02/03/2020;;;;;;;;;;;10/03/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;U;claire;faibles;-12.782298;45.254961;x;Ae. albopictus;F;32;;
10;RSI port Dzaoudzi;02/03/2020;;;;;;;;;;;10/03/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;U;;;-12.782538;45.254437;;;;;sec;
10;RSI port Dzaoudzi;02/03/2020;;;;;;;;;;;10/03/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;U;claire;faibles;-12.782921;45.254866;x;Ae. aegypti;M;7;;
10;RSI port Dzaoudzi;02/03/2020;;;;;;;;;;;10/03/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;U;claire;faibles;-12.782921;45.254866;x;Ae. aegypti;F;9;;
10;suivi de site;02/03/2020;;;;;;;;;;;10/03/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;trouble;eleves;-12.781331;45.257037;x;Ae. aegypti;M;11;;
10;suivi de site;02/03/2020;;;;;;;;;;;10/03/2020;1;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;trouble;eleves;-12.781331;45.257037;x;Ae. aegypti;F;16;;
10;suivi de site;02/03/2020;;;;;;;;;;;10/03/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;claire;faibles;-12.780903;45.25596;x;Ae. albopictus;M;9;;
10;suivi de site;02/03/2020;;;;;;;;;;;10/03/2020;2;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;claire;faibles;-12.780903;45.25596;x;Ae. albopictus;F;13;;
10;suivi de site;02/03/2020;;;;;;;;;;;10/03/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;claire;faibles;-12.781941;45.255825;x;Ae. aegypti;M;19;;
10;suivi de site;02/03/2020;;;;;;;;;;;10/03/2020;3;Dzaoudzi /Labattoir;Dzaoudzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;claire;faibles;-12.781941;45.255825;x;Ae. aegypti;F;31;;
10;RSI aeroport;02/03/2020;;;;;;;;;;;10/03/2020;1;Pamandzi;Pamandzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;claire;faibles;-12.802588;45.280685;x;Ae. albopictus;M;8;;
10;RSI aeroport;02/03/2020;;;;;;;;;;;10/03/2020;1;Pamandzi;Pamandzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;claire;faibles;-12.802588;45.280685;x;Ae. albopictus;F;12;;
10;RSI aeroport;02/03/2020;;;;;;;;;;;10/03/2020;2;Pamandzi;Pamandzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;claire;faibles;-12.80191;45.28375;x;Ae. aegypti;M;11;;
10;RSI aeroport;02/03/2020;;;;;;;;;;;10/03/2020;2;Pamandzi;Pamandzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;claire;faibles;-12.80191;45.28375;x;Ae. aegypti;F;3;;
10;RSI aeroport;02/03/2020;;;;;;;;;;;10/03/2020;3;Pamandzi;Pamandzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;claire;faibles;-12.806818;45.283596;x;Ae. albopictus;M;14;;
10;RSI aeroport;02/03/2020;;;;;;;;;;;10/03/2020;3;Pamandzi;Pamandzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;claire;faibles;-12.806818;45.283596;x;Ae. albopictus;F;25;;
10;RSI aeroport;02/03/2020;;;;;;;;;;;10/03/2020;1;Pamandzi;Pamandzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;;;-12.803694;45,,28300;;;;;sec;
10;RSI aeroport;02/03/2020;;;;;;;;;;;10/03/2020;2;Pamandzi;Pamandzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;claire;faibles;-12.805504;45.282;x;Ae. aegypti;M;26;;
10;RSI aeroport;02/03/2020;;;;;;;;;;;10/03/2020;2;Pamandzi;Pamandzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;claire;faibles;-12.805504;45.282;x;Ae. aegypti;F;37;;
10;RSI aeroport;02/03/2020;;;;;;;;;;;10/03/2020;3;Pamandzi;Pamandzi;pamandzi;;;;10/03/2020;0;25.3;31.6;;;u;;;-12.806438;45.2828;;;;;support absent;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.737952;45.211288;x;Ae. albopictus;M;12;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.737952;45.211288;x;Ae. albopictus;F;32;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.737445;45.217375;x;Ae. aegypti;M;16;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.737445;45.217375;x;Ae. aegypti;F;9;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.737133;45.211163;x;Eretmapodites;M;7;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.737133;45.211163;x;Eretmapodites;F;12;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.736728;45.211373;x;Ae. albopictus;M;23;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.736728;45.211373;x;Ae. albopictus;F;18;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.736737;45.211307;x;Ae. albopictus;M;5;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.736737;45.211307;x;Ae. albopictus;F;31;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.735929;45.212028;x;Ae. aegypti;M;7;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.735929;45.212028;x;Ae. aegypti;F;25;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.736063;45.212353;x;Ae. aegypti;M;6;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.736063;45.212353;x;Ae. aegypti;F;9;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.784653;45.213437;x;Ae. albopictus;M;14;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;11/03/2020;;;;;;pu;claire;faibles;-12.784653;45.213437;x;Ae. albopictus;F;3;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;11/03/2020;;;;;;u;;;-12.728873;45.189997;;;;;pot absent;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;11/03/2020;;;;;;u;claire;faibles;-12.730208;45.188323;x;Ae. albopictus;F;12;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;11/03/2020;;;;;;u;claire;faibles;-12.730208;45.188323;x;Ae. albopictus;M;23;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;11/03/2020;;;;;;u;claire;faibles;-12.730103;45.187517;x;Ae. aegypti;F;14;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;11/03/2020;;;;;;u;claire;faibles;-12.730103;45.187517;x;Ae. aegypti;M;18;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;11/03/2020;;;;;;u;claire;faibles;-12.730593;45.187795;x;Ae. albopictus;F;23;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;11/03/2020;;;;;;u;claire;faibles;-12.730593;45.187795;x;Ae. albopictus;M;13;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;11/03/2020;;;;;;u;claire;faibles;-12.730922;45.186777;x;Ae. aegypti;F;18;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;11/03/2020;;;;;;u;claire;faibles;-12.730922;45.186777;x;Ae. aegypti;M;25;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;11/03/2020;;;;;;u;claire;faibles;-12.731113;45.187412;x;Ae. albopictus;F;6;;
10;TIS;03/03/2020;;;;;;;;;;;11/03/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;11/03/2020;;;;;;u;claire;faibles;-12.731113;45.187412;x;Ae. albopictus;M;15;;
